busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd
2022-03-04,2022,3,4,1123068,4491,4,22,143,0
2022-03-04,2022,3,4,1123066,12411,4,22,461,0
2022-03-04,2022,3,4,1123064,39329,4,22,2533,0
2022-03-04,2022,3,4,1123063,12013,4,22,1179,0
2022-03-04,2022,3,4,1123060,12680,4,22,1586,0
2022-03-04,2022,3,4,1123058,21393,4,22,965,0
2022-03-04,2022,3,4,1123052,18877,4,22,971,0
2022-03-04,2022,3,4,1123067,7866,4,22,428,0
2022-03-04,2022,3,4,1123059,12426,4,22,443,0
2022-03-04,2022,3,4,1123079,17077,4,22,1323,0
2022-03-04,2022,3,4,1123078,20427,4,22,1007,0
2022-03-04,2022,3,4,1123077,22024,4,22,1619,0
2022-03-04,2022,3,4,1123075,14220,4,22,931,0
2022-03-04,2022,3,4,1123074,3329,4,22,100,0
2022-03-04,2022,3,4,1123073,3602,4,22,90,0
2022-03-04,2022,3,4,1123072,8110,4,22,189,0
2022-03-05,2022,3,5,1123080,4120,5,22,113,1
2022-03-05,2022,3,5,1123071,3800,5,22,64,1
2022-03-05,2022,3,5,1123065,9207,5,22,439,1
2022-03-05,2022,3,5,1123051,9875,5,22,508,1
2022-03-05,2022,3,5,1123076,10048,5,22,182,1
2022-03-05,2022,3,5,1123068,2586,5,22,68,1
2022-03-05,2022,3,5,1123066,6982,5,22,223,1
2022-03-05,2022,3,5,1123064,25169,5,22,1248,1
2022-03-05,2022,3,5,1123063,8791,5,22,815,1
2022-03-05,2022,3,5,1123060,10316,5,22,776,1
2022-03-05,2022,3,5,1123058,12300,5,22,596,1
2022-03-05,2022,3,5,1123052,12050,5,22,483,1
2022-03-05,2022,3,5,1123067,4506,5,22,238,1
2022-03-05,2022,3,5,1123059,6207,5,22,206,1
2022-03-05,2022,3,5,1123079,11283,5,22,637,1
2022-03-05,2022,3,5,1123078,12969,5,22,552,1
2022-03-05,2022,3,5,1123077,17062,5,22,880,1
2022-03-05,2022,3,5,1123075,8327,5,22,496,1
2022-03-05,2022,3,5,1123074,2190,5,22,71,1
2022-03-05,2022,3,5,1123073,2415,5,22,60,1
2022-03-05,2022,3,5,1123072,4692,5,22,89,1
2022-03-05,2022,3,5,1123053,7127,5,22,331,1
2022-03-06,2022,3,6,1123066,4740,6,22,182,1
2022-03-06,2022,3,6,1123064,15754,6,22,946,1
2022-03-06,2022,3,6,1123063,6010,6,22,518,1
2022-03-06,2022,3,6,1123060,7201,6,22,548,1
2022-03-06,2022,3,6,1123058,8793,6,22,416,1
2022-03-06,2022,3,6,1123052,7350,6,22,365,1
2022-03-06,2022,3,6,1123067,3214,6,22,174,1
2022-03-06,2022,3,6,1123059,3670,6,22,137,1
2022-03-06,2022,3,6,1123079,7967,6,22,472,1
2022-03-06,2022,3,6,1123078,7864,6,22,365,1
2022-03-06,2022,3,6,1123077,10627,6,22,574,1
2022-03-06,2022,3,6,1123075,6104,6,22,378,1
2022-03-06,2022,3,6,1123074,1557,6,22,70,1
2022-03-06,2022,3,6,1123073,1611,6,22,40,1
2022-03-06,2022,3,6,1123072,3502,6,22,94,1
2022-03-06,2022,3,6,1123053,4251,6,22,220,1
2022-03-06,2022,3,6,1123080,2730,6,22,93,1
2022-03-06,2022,3,6,1123071,2531,6,22,56,1
2022-03-06,2022,3,6,1123065,6091,6,22,297,1
2022-03-06,2022,3,6,1123051,6296,6,22,353,1
2022-03-06,2022,3,6,1123076,6595,6,22,160,1
2022-03-06,2022,3,6,1123068,1467,6,22,36,1
2022-03-07,2022,3,7,1123071,6399,0,22,115,0
2022-03-07,2022,3,7,1123065,16292,0,22,692,0
2022-03-07,2022,3,7,1123051,11566,0,22,564,0
2022-03-07,2022,3,7,1123076,16061,0,22,311,0
2022-03-07,2022,3,7,1123068,4316,0,22,74,0
2022-03-07,2022,3,7,1123066,12173,0,22,328,0
2022-03-07,2022,3,7,1123064,38081,0,22,1920,0
2022-03-07,2022,3,7,1123063,11345,0,22,1172,0
2022-03-07,2022,3,7,1123060,11759,0,22,1487,0
2022-03-07,2022,3,7,1123058,20677,0,22,742,0
2022-03-07,2022,3,7,1123052,18223,0,22,751,0
2022-03-07,2022,3,7,1123067,7527,0,22,320,0
2022-03-07,2022,3,7,1123059,12323,0,22,388,0
2022-03-07,2022,3,7,1123079,16149,0,22,1110,0
2022-03-07,2022,3,7,1123078,17974,0,22,631,0
2022-03-07,2022,3,7,1123077,19583,0,22,935,0
2022-03-07,2022,3,7,1123075,13486,0,22,688,0
2022-03-07,2022,3,7,1123074,3141,0,22,88,0
2022-03-07,2022,3,7,1123073,3515,0,22,91,0
2022-03-07,2022,3,7,1123072,7805,0,22,163,0
2022-03-07,2022,3,7,1123053,12571,0,22,488,0
2022-03-07,2022,3,7,1123080,5977,0,22,165,0
2022-03-08,2022,3,8,1123071,6362,1,22,136,0
2022-03-08,2022,3,8,1123065,16440,1,22,740,0
2022-03-08,2022,3,8,1123051,12234,1,22,781,0
2022-03-08,2022,3,8,1123076,16353,1,22,273,0
2022-03-08,2022,3,8,1123068,4121,1,22,77,0
2022-03-08,2022,3,8,1123066,12260,1,22,449,0
2022-03-08,2022,3,8,1123064,39777,1,22,2123,0
2022-03-08,2022,3,8,1123063,11716,1,22,1173,0
2022-03-08,2022,3,8,1123060,12135,1,22,1500,0
2022-03-08,2022,3,8,1123058,21007,1,22,831,0
2022-03-08,2022,3,8,1123052,18868,1,22,864,0
2022-03-08,2022,3,8,1123067,7724,1,22,361,0
2022-03-08,2022,3,8,1123059,12140,1,22,386,0
2022-03-08,2022,3,8,1123079,16472,1,22,1188,0
2022-03-08,2022,3,8,1123078,19169,1,22,756,0
2022-03-08,2022,3,8,1123077,21530,1,22,1179,0
2022-03-08,2022,3,8,1123075,13416,1,22,725,0
2022-03-08,2022,3,8,1123074,3181,1,22,103,0
2022-03-08,2022,3,8,1123073,3541,1,22,71,0
2022-03-08,2022,3,8,1123072,7941,1,22,187,0
2022-03-08,2022,3,8,1123053,12981,1,22,584,0
2022-03-08,2022,3,8,1123080,6008,1,22,193,0
2022-03-09,2022,3,9,1123053,5542,2,22,343,1
2022-03-09,2022,3,9,1123080,3089,2,22,136,1
2022-03-09,2022,3,9,1123071,3129,2,22,78,1
2022-03-09,2022,3,9,1123065,7457,2,22,392,1
2022-03-09,2022,3,9,1123051,8209,2,22,527,1
2022-03-09,2022,3,9,1123076,8241,2,22,165,1
2022-03-09,2022,3,9,1123068,2070,2,22,59,1
2022-03-09,2022,3,9,1123066,5677,2,22,225,1
2022-03-09,2022,3,9,1123064,19525,2,22,1204,1
2022-03-09,2022,3,9,1123063,6619,2,22,784,1
2022-03-09,2022,3,9,1123060,7962,2,22,985,1
2022-03-09,2022,3,9,1123058,10009,2,22,495,1
2022-03-09,2022,3,9,1123052,9552,2,22,482,1
2022-03-09,2022,3,9,1123067,3786,2,22,187,1
2022-03-09,2022,3,9,1123059,4862,2,22,192,1
2022-03-09,2022,3,9,1123079,8502,2,22,674,1
2022-03-09,2022,3,9,1123078,9803,2,22,545,1
2022-03-09,2022,3,9,1123077,13786,2,22,834,1
2022-03-09,2022,3,9,1123075,6983,2,22,472,1
2022-03-09,2022,3,9,1123074,1850,2,22,61,1
2022-03-09,2022,3,9,1123073,1868,2,22,43,1
2022-03-09,2022,3,9,1123072,4034,2,22,97,1
2022-03-10,2022,3,10,1123071,6175,3,22,112,0
2022-03-10,2022,3,10,1123065,16483,3,22,757,0
2022-03-10,2022,3,10,1123051,12006,3,22,637,0
2022-03-10,2022,3,10,1123076,15669,3,22,262,0
2022-03-10,2022,3,10,1123068,4072,3,22,74,0
2022-03-10,2022,3,10,1123066,12048,3,22,391,0
2022-03-10,2022,3,10,1123064,38455,3,22,2132,0
2022-03-10,2022,3,10,1123063,11674,3,22,1136,0
2022-03-10,2022,3,10,1123060,11804,3,22,1457,0
2022-03-10,2022,3,10,1123058,21296,3,22,944,0
2022-03-10,2022,3,10,1123052,18531,3,22,881,0
2022-03-10,2022,3,10,1123067,7473,3,22,321,0
2022-03-10,2022,3,10,1123059,11969,3,22,400,0
2022-03-10,2022,3,10,1123079,16593,3,22,1198,0
2022-03-10,2022,3,10,1123078,18939,3,22,854,0
2022-03-10,2022,3,10,1123077,20730,3,22,1063,0
2022-03-10,2022,3,10,1123075,13450,3,22,730,0
2022-03-10,2022,3,10,1123074,3198,3,22,109,0
2022-03-10,2022,3,10,1123073,3423,3,22,52,0
2022-03-10,2022,3,10,1123072,7704,3,22,197,0
2022-03-10,2022,3,10,1123053,13010,3,22,619,0
2022-03-10,2022,3,10,1123080,5816,3,22,183,0
2022-03-11,2022,3,11,1123053,12894,4,22,565,0
2022-03-11,2022,3,11,1123080,5970,4,22,209,0
2022-03-11,2022,3,11,1123071,6298,4,22,134,0
2022-03-11,2022,3,11,1123065,16521,4,22,713,0
2022-03-11,2022,3,11,1123051,13054,4,22,755,0
2022-03-11,2022,3,11,1123076,16233,4,22,312,0
2022-03-11,2022,3,11,1123068,4359,4,22,80,0
2022-03-11,2022,3,11,1123066,12416,4,22,413,0
2022-03-11,2022,3,11,1123064,39827,4,22,2187,0
2022-03-11,2022,3,11,1123063,11775,4,22,1133,0
2022-03-11,2022,3,11,1123060,12352,4,22,1579,0
2022-03-11,2022,3,11,1123058,21808,4,22,860,0
2022-03-11,2022,3,11,1123052,19176,4,22,826,0
2022-03-11,2022,3,11,1123067,7420,4,22,367,0
2022-03-11,2022,3,11,1123059,12157,4,22,367,0
2022-03-11,2022,3,11,1123079,16885,4,22,1279,0
2022-03-11,2022,3,11,1123078,19733,4,22,785,0
2022-03-11,2022,3,11,1123077,21986,4,22,1209,0
2022-03-11,2022,3,11,1123075,13944,4,22,812,0
2022-03-11,2022,3,11,1123074,3338,4,22,104,0
2022-03-11,2022,3,11,1123073,3534,4,22,71,0
2022-03-11,2022,3,11,1123072,7952,4,22,172,0
2022-03-12,2022,3,12,1123053,7201,5,22,312,1
2022-03-12,2022,3,12,1123080,3841,5,22,123,1
2022-03-12,2022,3,12,1123071,3743,5,22,68,1
2022-03-12,2022,3,12,1123065,9146,5,22,413,1
2022-03-12,2022,3,12,1123051,10533,5,22,507,1
2022-03-12,2022,3,12,1123076,9430,5,22,141,1
2022-03-12,2022,3,12,1123068,2539,5,22,59,1
2022-03-12,2022,3,12,1123066,6916,5,22,218,1
2022-03-12,2022,3,12,1123064,25828,5,22,1288,1
2022-03-12,2022,3,12,1123063,8482,5,22,709,1
2022-03-12,2022,3,12,1123060,10423,5,22,734,1
2022-03-12,2022,3,12,1123058,12793,5,22,603,1
2022-03-12,2022,3,12,1123052,12568,5,22,594,1
2022-03-12,2022,3,12,1123067,4397,5,22,203,1
2022-03-12,2022,3,12,1123059,6053,5,22,224,1
2022-03-12,2022,3,12,1123079,10849,5,22,631,1
2022-03-12,2022,3,12,1123078,13251,5,22,563,1
2022-03-12,2022,3,12,1123077,17625,5,22,838,1
2022-03-12,2022,3,12,1123075,8505,5,22,432,1
2022-03-12,2022,3,12,1123074,2103,5,22,65,1
2022-03-12,2022,3,12,1123073,2335,5,22,36,1
2022-03-12,2022,3,12,1123072,4862,5,22,91,1
2022-03-13,2022,3,13,1123053,4143,6,22,254,1
2022-03-13,2022,3,13,1123080,2556,6,22,85,1
2022-03-13,2022,3,13,1123071,2378,6,22,45,1
2022-03-13,2022,3,13,1123065,5646,6,22,293,1
2022-03-13,2022,3,13,1123051,5702,6,22,309,1
2022-03-13,2022,3,13,1123076,6312,6,22,137,1
2022-03-13,2022,3,13,1123068,1442,6,22,50,1
2022-03-13,2022,3,13,1123066,4502,6,22,149,1
2022-03-13,2022,3,13,1123064,14722,6,22,912,1
2022-03-13,2022,3,13,1123063,6122,6,22,530,1
2022-03-13,2022,3,13,1123060,6910,6,22,558,1
2022-03-13,2022,3,13,1123058,9057,6,22,405,1
2022-03-13,2022,3,13,1123052,6870,6,22,370,1
2022-03-13,2022,3,13,1123067,2768,6,22,157,1
2022-03-13,2022,3,13,1123059,3642,6,22,156,1
2022-03-13,2022,3,13,1123079,7334,6,22,495,1
2022-03-13,2022,3,13,1123078,7277,6,22,371,1
2022-03-13,2022,3,13,1123077,9728,6,22,601,1
2022-03-13,2022,3,13,1123075,5823,6,22,421,1
2022-03-13,2022,3,13,1123074,1530,6,22,49,1
2022-03-13,2022,3,13,1123073,1550,6,22,38,1
2022-03-13,2022,3,13,1123072,3490,6,22,90,1
2022-03-14,2022,3,14,1123053,4143,0,22,254,0
2022-03-14,2022,3,14,1123080,2556,0,22,85,0
2022-03-14,2022,3,14,1123071,2378,0,22,45,0
2022-03-14,2022,3,14,1123065,5646,0,22,293,0
2022-03-14,2022,3,14,1123051,5702,0,22,309,0
2022-03-14,2022,3,14,1123076,6312,0,22,137,0
2022-03-14,2022,3,14,1123068,1442,0,22,50,0
2022-03-14,2022,3,14,1123066,4502,0,22,149,0
2022-03-14,2022,3,14,1123064,14722,0,22,912,0
2022-03-14,2022,3,14,1123063,6122,0,22,530,0
2022-03-14,2022,3,14,1123060,6910,0,22,558,0
2022-03-14,2022,3,14,1123058,9057,0,22,405,0
2022-03-14,2022,3,14,1123052,6870,0,22,370,0
2022-03-14,2022,3,14,1123067,2768,0,22,157,0
2022-03-14,2022,3,14,1123059,3642,0,22,156,0
2022-03-14,2022,3,14,1123079,7334,0,22,495,0
2022-03-14,2022,3,14,1123078,7277,0,22,371,0
2022-03-14,2022,3,14,1123077,9728,0,22,601,0
2022-03-14,2022,3,14,1123075,5823,0,22,421,0
2022-03-14,2022,3,14,1123074,1530,0,22,49,0
2022-03-14,2022,3,14,1123073,1550,0,22,38,0
2022-03-14,2022,3,14,1123072,3490,0,22,90,0
2022-03-15,2022,3,15,1123053,12677,1,22,539,0
2022-03-15,2022,3,15,1123080,6022,1,22,180,0
2022-03-15,2022,3,15,1123071,6250,1,22,114,0
2022-03-15,2022,3,15,1123065,16193,1,22,691,0
2022-03-15,2022,3,15,1123051,11908,1,22,642,0
2022-03-15,2022,3,15,1123076,15649,1,22,276,0
2022-03-15,2022,3,15,1123068,4202,1,22,88,0
2022-03-15,2022,3,15,1123066,12059,1,22,358,0
2022-03-15,2022,3,15,1123064,38555,1,22,2009,0
2022-03-15,2022,3,15,1123063,11558,1,22,1186,0
2022-03-15,2022,3,15,1123060,11820,1,22,1551,0
2022-03-15,2022,3,15,1123058,20671,1,22,821,0
2022-03-15,2022,3,15,1123052,18409,1,22,801,0
2022-03-15,2022,3,15,1123067,7294,1,22,299,0
2022-03-15,2022,3,15,1123059,12112,1,22,420,0
2022-03-15,2022,3,15,1123079,16343,1,22,1176,0
2022-03-15,2022,3,15,1123078,19017,1,22,755,0
2022-03-15,2022,3,15,1123077,20640,1,22,1087,0
2022-03-15,2022,3,15,1123075,13271,1,22,708,0
2022-03-15,2022,3,15,1123074,3228,1,22,98,0
2022-03-15,2022,3,15,1123073,3489,1,22,79,0
2022-03-15,2022,3,15,1123072,7792,1,22,182,0
2022-03-16,2022,3,16,1123071,6152,2,22,121,0
2022-03-16,2022,3,16,1123065,16197,2,22,711,0
2022-03-16,2022,3,16,1123051,12100,2,22,708,0
2022-03-16,2022,3,16,1123076,15390,2,22,288,0
2022-03-16,2022,3,16,1123068,4158,2,22,78,0
2022-03-16,2022,3,16,1123066,12102,2,22,383,0
2022-03-16,2022,3,16,1123064,38042,2,22,2192,0
2022-03-16,2022,3,16,1123063,11546,2,22,1124,0
2022-03-16,2022,3,16,1123060,11363,2,22,1337,0
2022-03-16,2022,3,16,1123058,20800,2,22,801,0
2022-03-16,2022,3,16,1123052,18474,2,22,806,0
2022-03-16,2022,3,16,1123067,7248,2,22,348,0
2022-03-16,2022,3,16,1123059,12178,2,22,431,0
2022-03-16,2022,3,16,1123079,16332,2,22,1100,0
2022-03-16,2022,3,16,1123078,19070,2,22,801,0
2022-03-16,2022,3,16,1123077,20804,2,22,1123,0
2022-03-16,2022,3,16,1123075,13320,2,22,746,0
2022-03-16,2022,3,16,1123074,3208,2,22,105,0
2022-03-16,2022,3,16,1123073,3416,2,22,62,0
2022-03-16,2022,3,16,1123072,7706,2,22,179,0
2022-03-16,2022,3,16,1123053,12661,2,22,568,0
2022-03-16,2022,3,16,1123080,5806,2,22,200,0
2022-03-17,2022,3,17,1123053,12698,3,22,534,0
2022-03-17,2022,3,17,1123080,5758,3,22,192,0
2022-03-17,2022,3,17,1123071,5995,3,22,129,0
2022-03-17,2022,3,17,1123065,16246,3,22,731,0
2022-03-17,2022,3,17,1123051,11625,3,22,628,0
2022-03-17,2022,3,17,1123076,15205,3,22,252,0
2022-03-17,2022,3,17,1123068,4106,3,22,69,0
2022-03-17,2022,3,17,1123066,11840,3,22,401,0
2022-03-17,2022,3,17,1123064,38056,3,22,2089,0
2022-03-17,2022,3,17,1123063,11589,3,22,1219,0
2022-03-17,2022,3,17,1123060,11805,3,22,1528,0
2022-03-17,2022,3,17,1123058,20837,3,22,722,0
2022-03-17,2022,3,17,1123052,18013,3,22,766,0
2022-03-17,2022,3,17,1123067,7474,3,22,355,0
2022-03-17,2022,3,17,1123059,12135,3,22,390,0
2022-03-17,2022,3,17,1123079,16637,3,22,1147,0
2022-03-17,2022,3,17,1123078,18979,3,22,749,0
2022-03-17,2022,3,17,1123077,20266,3,22,1042,0
2022-03-17,2022,3,17,1123075,13126,3,22,768,0
2022-03-17,2022,3,17,1123074,3303,3,22,111,0
2022-03-17,2022,3,17,1123073,3456,3,22,70,0
2022-03-17,2022,3,17,1123072,7712,3,22,176,0
2022-03-18,2022,3,18,1123053,12786,4,22,557,0
2022-03-18,2022,3,18,1123080,6050,4,22,194,0
2022-03-18,2022,3,18,1123071,6205,4,22,132,0
2022-03-18,2022,3,18,1123065,16225,4,22,702,0
2022-03-18,2022,3,18,1123051,12560,4,22,860,0
2022-03-18,2022,3,18,1123076,15764,4,22,283,0
2022-03-18,2022,3,18,1123068,4147,4,22,66,0
2022-03-18,2022,3,18,1123066,11848,4,22,388,0
2022-03-18,2022,3,18,1123064,39314,4,22,1978,0
2022-03-18,2022,3,18,1123063,11769,4,22,1189,0
2022-03-18,2022,3,18,1123060,12210,4,22,1506,0
2022-03-18,2022,3,18,1123058,20667,4,22,785,0
2022-03-18,2022,3,18,1123052,18601,4,22,778,0
2022-03-18,2022,3,18,1123067,7379,4,22,340,0
2022-03-18,2022,3,18,1123059,12029,4,22,345,0
2022-03-18,2022,3,18,1123079,17097,4,22,1107,0
2022-03-18,2022,3,18,1123078,19253,4,22,784,0
2022-03-18,2022,3,18,1123077,21865,4,22,1128,0
2022-03-18,2022,3,18,1123075,13652,4,22,805,0
2022-03-18,2022,3,18,1123074,3272,4,22,98,0
2022-03-18,2022,3,18,1123073,3484,4,22,70,0
2022-03-18,2022,3,18,1123072,7622,4,22,177,0
2022-03-19,2022,3,19,1123053,6958,5,22,349,1
2022-03-19,2022,3,19,1123080,3438,5,22,119,1
2022-03-19,2022,3,19,1123071,3464,5,22,75,1
2022-03-19,2022,3,19,1123065,8640,5,22,445,1
2022-03-19,2022,3,19,1123051,9296,5,22,511,1
2022-03-19,2022,3,19,1123076,8874,5,22,172,1
2022-03-19,2022,3,19,1123068,2202,5,22,62,1
2022-03-19,2022,3,19,1123066,6342,5,22,219,1
2022-03-19,2022,3,19,1123064,23954,5,22,1337,1
2022-03-19,2022,3,19,1123063,8192,5,22,788,1
2022-03-19,2022,3,19,1123060,9705,5,22,886,1
2022-03-19,2022,3,19,1123058,11738,5,22,596,1
2022-03-19,2022,3,19,1123052,11293,5,22,524,1
2022-03-19,2022,3,19,1123067,4160,5,22,222,1
2022-03-19,2022,3,19,1123059,5633,5,22,221,1
2022-03-19,2022,3,19,1123079,10419,5,22,695,1
2022-03-19,2022,3,19,1123078,12334,5,22,533,1
2022-03-19,2022,3,19,1123077,16416,5,22,968,1
2022-03-19,2022,3,19,1123075,7655,5,22,456,1
2022-03-19,2022,3,19,1123074,1916,5,22,64,1
2022-03-19,2022,3,19,1123073,2132,5,22,55,1
2022-03-19,2022,3,19,1123072,4349,5,22,104,1
2022-03-20,2022,3,20,1123053,4378,6,22,242,1
2022-03-20,2022,3,20,1123080,2810,6,22,98,1
2022-03-20,2022,3,20,1123071,2516,6,22,60,1
2022-03-20,2022,3,20,1123065,6214,6,22,310,1
2022-03-20,2022,3,20,1123051,7173,6,22,377,1
2022-03-20,2022,3,20,1123076,6928,6,22,156,1
2022-03-20,2022,3,20,1123068,1602,6,22,36,1
2022-03-20,2022,3,20,1123066,4923,6,22,160,1
2022-03-20,2022,3,20,1123064,16650,6,22,946,1
2022-03-20,2022,3,20,1123063,6336,6,22,614,1
2022-03-20,2022,3,20,1123060,7462,6,22,649,1
2022-03-20,2022,3,20,1123058,9138,6,22,437,1
2022-03-20,2022,3,20,1123052,7696,6,22,376,1
2022-03-20,2022,3,20,1123067,3107,6,22,157,1
2022-03-20,2022,3,20,1123059,4018,6,22,173,1
2022-03-20,2022,3,20,1123079,8010,6,22,497,1
2022-03-20,2022,3,20,1123078,8393,6,22,384,1
2022-03-20,2022,3,20,1123077,11615,6,22,630,1
2022-03-20,2022,3,20,1123075,6345,6,22,462,1
2022-03-20,2022,3,20,1123074,1554,6,22,42,1
2022-03-20,2022,3,20,1123073,1595,6,22,36,1
2022-03-20,2022,3,20,1123072,3586,6,22,81,1
2022-03-21,2022,3,21,1123071,6424,0,22,103,0
2022-03-21,2022,3,21,1123065,16215,0,22,679,0
2022-03-21,2022,3,21,1123051,11527,0,22,588,0
2022-03-21,2022,3,21,1123076,15293,0,22,275,0
2022-03-21,2022,3,21,1123068,4209,0,22,63,0
2022-03-21,2022,3,21,1123066,12018,0,22,353,0
2022-03-21,2022,3,21,1123064,38296,0,22,1907,0
2022-03-21,2022,3,21,1123063,11227,0,22,1097,0
2022-03-21,2022,3,21,1123060,11898,0,22,1405,0
2022-03-21,2022,3,21,1123058,20546,0,22,745,0
2022-03-21,2022,3,21,1123052,18011,0,22,728,0
2022-03-21,2022,3,21,1123067,7391,0,22,299,0
2022-03-21,2022,3,21,1123059,12293,0,22,381,0
2022-03-21,2022,3,21,1123079,16591,0,22,1130,0
2022-03-21,2022,3,21,1123078,17842,0,22,649,0
2022-03-21,2022,3,21,1123077,19925,0,22,944,0
2022-03-21,2022,3,21,1123075,13356,0,22,733,0
2022-03-21,2022,3,21,1123074,3197,0,22,86,0
2022-03-21,2022,3,21,1123073,3439,0,22,69,0
2022-03-21,2022,3,21,1123072,7320,0,22,160,0
2022-03-21,2022,3,21,1123053,12325,0,22,461,0
2022-03-21,2022,3,21,1123080,5810,0,22,189,0
2022-03-22,2022,3,22,1123053,12752,1,22,591,0
2022-03-22,2022,3,22,1123080,5951,1,22,200,0
2022-03-22,2022,3,22,1123071,6317,1,22,128,0
2022-03-22,2022,3,22,1123065,16657,1,22,710,0
2022-03-22,2022,3,22,1123051,12509,1,22,717,0
2022-03-22,2022,3,22,1123076,15372,1,22,272,0
2022-03-22,2022,3,22,1123068,4193,1,22,72,0
2022-03-22,2022,3,22,1123066,12309,1,22,391,0
2022-03-22,2022,3,22,1123064,39375,1,22,2059,0
2022-03-22,2022,3,22,1123063,11610,1,22,1117,0
2022-03-22,2022,3,22,1123060,11737,1,22,1517,0
2022-03-22,2022,3,22,1123058,21207,1,22,781,0
2022-03-22,2022,3,22,1123052,18877,1,22,856,0
2022-03-22,2022,3,22,1123067,7442,1,22,332,0
2022-03-22,2022,3,22,1123059,12389,1,22,393,0
2022-03-22,2022,3,22,1123079,16647,1,22,1093,0
2022-03-22,2022,3,22,1123078,19370,1,22,805,0
2022-03-22,2022,3,22,1123077,21240,1,22,1165,0
2022-03-22,2022,3,22,1123075,13316,1,22,740,0
2022-03-22,2022,3,22,1123074,3268,1,22,105,0
2022-03-22,2022,3,22,1123073,3500,1,22,63,0
2022-03-22,2022,3,22,1123072,7463,1,22,168,0
2022-03-23,2022,3,23,1123053,12883,2,22,600,0
2022-03-23,2022,3,23,1123080,6033,2,22,171,0
2022-03-23,2022,3,23,1123071,6288,2,22,106,0
2022-03-23,2022,3,23,1123065,16585,2,22,730,0
2022-03-23,2022,3,23,1123051,12080,2,22,707,0
2022-03-23,2022,3,23,1123076,15555,2,22,301,0
2022-03-23,2022,3,23,1123068,4211,2,22,93,0
2022-03-23,2022,3,23,1123066,11972,2,22,390,0
2022-03-23,2022,3,23,1123064,39148,2,22,2146,0
2022-03-23,2022,3,23,1123063,11740,2,22,1127,0
2022-03-23,2022,3,23,1123060,11645,2,22,1271,0
2022-03-23,2022,3,23,1123058,20982,2,22,854,0
2022-03-23,2022,3,23,1123052,18731,2,22,840,0
2022-03-23,2022,3,23,1123067,7355,2,22,366,0
2022-03-23,2022,3,23,1123059,12531,2,22,409,0
2022-03-23,2022,3,23,1123079,16530,2,22,1104,0
2022-03-23,2022,3,23,1123078,19629,2,22,771,0
2022-03-23,2022,3,23,1123077,21210,2,22,1220,0
2022-03-23,2022,3,23,1123075,13354,2,22,768,0
2022-03-23,2022,3,23,1123074,3353,2,22,106,0
2022-03-23,2022,3,23,1123073,3574,2,22,78,0
2022-03-23,2022,3,23,1123072,7299,2,22,158,0
2022-03-24,2022,3,24,1123053,12960,3,22,599,0
2022-03-24,2022,3,24,1123080,5943,3,22,169,0
2022-03-24,2022,3,24,1123071,6291,3,22,137,0
2022-03-24,2022,3,24,1123065,16617,3,22,747,0
2022-03-24,2022,3,24,1123051,12305,3,22,735,0
2022-03-24,2022,3,24,1123076,15680,3,22,268,0
2022-03-24,2022,3,24,1123068,4123,3,22,80,0
2022-03-24,2022,3,24,1123066,12186,3,22,361,0
2022-03-24,2022,3,24,1123064,43523,3,22,2226,0
2022-03-24,2022,3,24,1123063,11756,3,22,1118,0
2022-03-24,2022,3,24,1123060,11849,3,22,1436,0
2022-03-24,2022,3,24,1123058,22611,3,22,800,0
2022-03-24,2022,3,24,1123052,19006,3,22,860,0
2022-03-24,2022,3,24,1123067,7614,3,22,362,0
2022-03-24,2022,3,24,1123059,13155,3,22,356,0
2022-03-24,2022,3,24,1123079,17310,3,22,1082,0
2022-03-24,2022,3,24,1123078,19383,3,22,861,0
2022-03-24,2022,3,24,1123077,21516,3,22,1246,0
2022-03-24,2022,3,24,1123075,13698,3,22,776,0
2022-03-24,2022,3,24,1123074,3206,3,22,100,0
2022-03-24,2022,3,24,1123073,3461,3,22,74,0
2022-03-24,2022,3,24,1123072,7563,3,22,164,0
2022-03-25,2022,3,25,1123053,13232,4,22,608,0
2022-03-25,2022,3,25,1123080,6335,4,22,239,0
2022-03-25,2022,3,25,1123071,6553,4,22,136,0
2022-03-25,2022,3,25,1123065,16613,4,22,737,0
2022-03-25,2022,3,25,1123051,13426,4,22,898,0
2022-03-25,2022,3,25,1123076,16348,4,22,304,0
2022-03-25,2022,3,25,1123068,4265,4,22,83,0
2022-03-25,2022,3,25,1123066,12451,4,22,391,0
2022-03-25,2022,3,25,1123064,41156,4,22,2176,0
2022-03-25,2022,3,25,1123063,11946,4,22,1177,0
2022-03-25,2022,3,25,1123060,12339,4,22,1355,0
2022-03-25,2022,3,25,1123058,21706,4,22,796,0
2022-03-25,2022,3,25,1123052,19810,4,22,839,0
2022-03-25,2022,3,25,1123067,7625,4,22,355,0
2022-03-25,2022,3,25,1123059,12448,4,22,369,0
2022-03-25,2022,3,25,1123079,17522,4,22,1234,0
2022-03-25,2022,3,25,1123078,20348,4,22,869,0
2022-03-25,2022,3,25,1123077,23337,4,22,1408,0
2022-03-25,2022,3,25,1123075,14276,4,22,815,0
2022-03-25,2022,3,25,1123074,3458,4,22,111,0
2022-03-25,2022,3,25,1123073,3663,4,22,71,0
2022-03-25,2022,3,25,1123072,7772,4,22,182,0
