busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd,gu_id
2022-03-19,2022,3,19,1124059,3057,5,2,0,1,11240
2022-03-19,2022,3,19,1124055,2284,5,2,0,1,11240
2022-03-19,2022,3,19,1124051,2165,5,2,0,1,11240
2022-03-19,2022,3,19,1124068,2430,5,2,0,1,11240
2022-03-19,2022,3,19,1124080,11852,5,2,8,1,11240
2022-03-19,2022,3,19,1124079,2456,5,2,5,1,11240
2022-03-19,2022,3,19,1124078,2311,5,2,0,1,11240
2022-03-19,2022,3,19,1124075,1146,5,2,0,1,11240
2022-03-19,2022,3,19,1124071,7328,5,2,3,1,11240
2022-03-19,2022,3,19,1124067,4073,5,2,0,1,11240
2022-03-19,2022,3,19,1124066,5093,5,2,6,1,11240
2022-03-19,2022,3,19,1124062,1130,5,2,0,1,11240
2022-03-19,2022,3,19,1124061,5965,5,2,9,1,11240
2022-03-19,2022,3,19,1124060,6553,5,2,0,1,11240
2022-03-19,2022,3,19,1124058,4603,5,2,0,1,11240
2022-03-19,2022,3,19,1124057,2354,5,2,0,1,11240
2022-03-19,2022,3,19,1124056,4347,5,2,0,1,11240
2022-03-19,2022,3,19,1124054,1862,5,2,0,1,11240
2022-03-19,2022,3,19,1124052,3744,5,2,0,1,11240
2022-03-20,2022,3,20,1124082,5204,6,2,9,1,11240
2022-03-20,2022,3,20,1124081,5272,6,2,17,1,11240
2022-03-20,2022,3,20,1124065,3899,6,2,4,1,11240
2022-03-20,2022,3,20,1124064,3618,6,2,0,1,11240
2022-03-20,2022,3,20,1124053,1273,6,2,0,1,11240
2022-03-20,2022,3,20,1124077,8852,6,2,0,1,11240
2022-03-20,2022,3,20,1124069,3997,6,2,15,1,11240
2022-03-20,2022,3,20,1124063,5890,6,2,3,1,11240
2022-03-20,2022,3,20,1124059,2615,6,2,0,1,11240
2022-03-20,2022,3,20,1124055,1986,6,2,0,1,11240
2022-03-20,2022,3,20,1124051,1720,6,2,0,1,11240
2022-03-20,2022,3,20,1124068,1855,6,2,0,1,11240
2022-03-20,2022,3,20,1124080,9671,6,2,9,1,11240
2022-03-20,2022,3,20,1124079,1735,6,2,1,1,11240
2022-03-20,2022,3,20,1124078,1821,6,2,0,1,11240
2022-03-20,2022,3,20,1124075,889,6,2,0,1,11240
2022-03-20,2022,3,20,1124071,5299,6,2,1,1,11240
2022-03-20,2022,3,20,1124067,3193,6,2,0,1,11240
2022-03-20,2022,3,20,1124066,3607,6,2,18,1,11240
2022-03-20,2022,3,20,1124062,853,6,2,0,1,11240
2022-03-20,2022,3,20,1124061,4774,6,2,2,1,11240
2022-03-20,2022,3,20,1124060,5082,6,2,0,1,11240
2022-03-20,2022,3,20,1124058,3749,6,2,0,1,11240
2022-03-20,2022,3,20,1124057,1751,6,2,0,1,11240
2022-03-20,2022,3,20,1124056,3422,6,2,0,1,11240
2022-03-20,2022,3,20,1124054,1358,6,2,0,1,11240
2022-03-20,2022,3,20,1124052,2878,6,2,0,1,11240
2022-03-21,2022,3,21,1124053,2641,0,2,0,0,11240
2022-03-21,2022,3,21,1124077,13490,0,2,0,0,11240
2022-03-21,2022,3,21,1124069,8702,0,2,18,0,11240
2022-03-21,2022,3,21,1124063,11591,0,2,1,0,11240
2022-03-21,2022,3,21,1124059,5084,0,2,0,0,11240
2022-03-21,2022,3,21,1124055,3316,0,2,0,0,11240
2022-03-21,2022,3,21,1124051,3330,0,2,0,0,11240
2022-03-21,2022,3,21,1124068,4440,0,2,1,0,11240
2022-03-21,2022,3,21,1124080,15465,0,2,6,0,11240
2022-03-21,2022,3,21,1124079,3667,0,2,2,0,11240
2022-03-21,2022,3,21,1124078,4132,0,2,0,0,11240
2022-03-21,2022,3,21,1124075,1785,0,2,0,0,11240
2022-03-21,2022,3,21,1124071,9455,0,2,1,0,11240
2022-03-21,2022,3,21,1124067,6152,0,2,0,0,11240
2022-03-21,2022,3,21,1124066,7653,0,2,12,0,11240
2022-03-21,2022,3,21,1124062,2105,0,2,0,0,11240
2022-03-21,2022,3,21,1124061,7949,0,2,6,0,11240
2022-03-21,2022,3,21,1124060,9715,0,2,0,0,11240
2022-03-21,2022,3,21,1124058,6222,0,2,0,0,11240
2022-03-21,2022,3,21,1124057,3087,0,2,0,0,11240
2022-03-21,2022,3,21,1124056,6043,0,2,0,0,11240
2022-03-21,2022,3,21,1124054,2893,0,2,0,0,11240
2022-03-21,2022,3,21,1124052,6466,0,2,0,0,11240
2022-03-21,2022,3,21,1124082,11823,0,2,35,0,11240
2022-03-21,2022,3,21,1124081,9955,0,2,42,0,11240
2022-03-21,2022,3,21,1124065,8943,0,2,9,0,11240
2022-03-21,2022,3,21,1124064,7091,0,2,0,0,11240
2022-03-22,2022,3,22,1124082,12215,1,2,38,0,11240
2022-03-22,2022,3,22,1124081,10023,1,2,24,0,11240
2022-03-22,2022,3,22,1124065,9037,1,2,12,0,11240
2022-03-22,2022,3,22,1124064,7225,1,2,0,0,11240
2022-03-22,2022,3,22,1124053,2681,1,2,0,0,11240
2022-03-22,2022,3,22,1124077,13845,1,2,0,0,11240
2022-03-22,2022,3,22,1124069,8707,1,2,13,0,11240
2022-03-22,2022,3,22,1124063,11784,1,2,2,0,11240
2022-03-22,2022,3,22,1124059,4955,1,2,0,0,11240
2022-03-22,2022,3,22,1124055,3258,1,2,0,0,11240
2022-03-22,2022,3,22,1124051,3482,1,2,0,0,11240
2022-03-22,2022,3,22,1124068,4436,1,2,0,0,11240
2022-03-22,2022,3,22,1124080,15950,1,2,9,0,11240
2022-03-22,2022,3,22,1124079,3838,1,2,5,0,11240
2022-03-22,2022,3,22,1124078,4223,1,2,0,0,11240
2022-03-22,2022,3,22,1124075,1857,1,2,0,0,11240
2022-03-22,2022,3,22,1124071,9606,1,2,0,0,11240
2022-03-22,2022,3,22,1124067,6082,1,2,0,0,11240
2022-03-22,2022,3,22,1124066,7792,1,2,14,0,11240
2022-03-22,2022,3,22,1124062,2101,1,2,0,0,11240
2022-03-22,2022,3,22,1124061,8070,1,2,8,0,11240
2022-03-22,2022,3,22,1124060,9851,1,2,0,0,11240
2022-03-22,2022,3,22,1124058,6296,1,2,0,0,11240
2022-03-22,2022,3,22,1124057,3135,1,2,0,0,11240
2022-03-22,2022,3,22,1124056,6050,1,2,0,0,11240
2022-03-22,2022,3,22,1124054,2900,1,2,0,0,11240
2022-03-22,2022,3,22,1124052,6626,1,2,0,0,11240
2022-03-23,2022,3,23,1124082,12343,2,2,25,0,11240
2022-03-23,2022,3,23,1124081,9965,2,2,23,0,11240
2022-03-23,2022,3,23,1124065,8854,2,2,10,0,11240
2022-03-23,2022,3,23,1124064,7280,2,2,0,0,11240
2022-03-23,2022,3,23,1124053,2783,2,2,0,0,11240
2022-03-23,2022,3,23,1124077,13904,2,2,0,0,11240
2022-03-23,2022,3,23,1124069,8907,2,2,21,0,11240
2022-03-23,2022,3,23,1124063,11779,2,2,4,0,11240
2022-03-23,2022,3,23,1124059,5052,2,2,0,0,11240
2022-03-23,2022,3,23,1124055,3365,2,2,0,0,11240
2022-03-23,2022,3,23,1124051,3427,2,2,0,0,11240
2022-03-23,2022,3,23,1124068,4278,2,2,2,0,11240
2022-03-23,2022,3,23,1124080,16077,2,2,6,0,11240
2022-03-23,2022,3,23,1124079,3809,2,2,4,0,11240
2022-03-23,2022,3,23,1124078,4204,2,2,0,0,11240
2022-03-23,2022,3,23,1124075,1892,2,2,0,0,11240
2022-03-23,2022,3,23,1124071,9505,2,2,2,0,11240
2022-03-23,2022,3,23,1124067,6153,2,2,0,0,11240
2022-03-23,2022,3,23,1124066,7656,2,2,9,0,11240
2022-03-23,2022,3,23,1124062,2150,2,2,0,0,11240
2022-03-23,2022,3,23,1124061,8327,2,2,10,0,11240
2022-03-23,2022,3,23,1124060,9962,2,2,0,0,11240
2022-03-23,2022,3,23,1124058,6436,2,2,0,0,11240
2022-03-23,2022,3,23,1124057,3159,2,2,0,0,11240
2022-03-23,2022,3,23,1124056,5946,2,2,0,0,11240
2022-03-23,2022,3,23,1124054,2950,2,2,0,0,11240
2022-03-23,2022,3,23,1124052,6675,2,2,0,0,11240
2022-03-24,2022,3,24,1124082,12248,3,2,25,0,11240
2022-03-24,2022,3,24,1124081,10076,3,2,24,0,11240
2022-03-24,2022,3,24,1124065,8933,3,2,11,0,11240
2022-03-24,2022,3,24,1124064,7209,3,2,0,0,11240
2022-03-24,2022,3,24,1124053,2713,3,2,0,0,11240
2022-03-24,2022,3,24,1124077,13855,3,2,0,0,11240
2022-03-24,2022,3,24,1124069,8589,3,2,25,0,11240
2022-03-24,2022,3,24,1124063,11982,3,2,1,0,11240
2022-03-24,2022,3,24,1124059,4969,3,2,0,0,11240
2022-03-24,2022,3,24,1124055,3223,3,2,0,0,11240
2022-03-24,2022,3,24,1124051,3562,3,2,0,0,11240
2022-03-24,2022,3,24,1124068,4341,3,2,2,0,11240
2022-03-24,2022,3,24,1124080,16226,3,2,11,0,11240
2022-03-24,2022,3,24,1124079,4208,3,2,14,0,11240
2022-03-24,2022,3,24,1124078,4245,3,2,0,0,11240
2022-03-24,2022,3,24,1124075,1847,3,2,0,0,11240
2022-03-24,2022,3,24,1124071,9528,3,2,0,0,11240
2022-03-24,2022,3,24,1124067,6009,3,2,0,0,11240
2022-03-24,2022,3,24,1124066,7687,3,2,3,0,11240
2022-03-24,2022,3,24,1124062,2116,3,2,0,0,11240
2022-03-24,2022,3,24,1124061,8213,3,2,4,0,11240
2022-03-24,2022,3,24,1124060,9992,3,2,0,0,11240
2022-03-24,2022,3,24,1124058,6398,3,2,0,0,11240
2022-03-24,2022,3,24,1124057,3165,3,2,0,0,11240
2022-03-24,2022,3,24,1124056,5963,3,2,0,0,11240
2022-03-24,2022,3,24,1124054,2958,3,2,0,0,11240
2022-03-24,2022,3,24,1124052,6559,3,2,0,0,11240
2022-03-25,2022,3,25,1124082,12589,4,2,36,0,11240
2022-03-25,2022,3,25,1124081,10365,4,2,27,0,11240
2022-03-25,2022,3,25,1124065,9545,4,2,4,0,11240
2022-03-25,2022,3,25,1124064,7612,4,2,0,0,11240
2022-03-25,2022,3,25,1124053,2734,4,2,0,0,11240
2022-03-25,2022,3,25,1124077,14752,4,2,0,0,11240
2022-03-25,2022,3,25,1124069,8948,4,2,22,0,11240
2022-03-25,2022,3,25,1124063,12548,4,2,1,0,11240
2022-03-25,2022,3,25,1124059,5170,4,2,0,0,11240
2022-03-25,2022,3,25,1124055,3468,4,2,0,0,11240
2022-03-25,2022,3,25,1124051,3520,4,2,0,0,11240
2022-03-25,2022,3,25,1124068,4396,4,2,1,0,11240
2022-03-25,2022,3,25,1124080,16920,4,2,7,0,11240
2022-03-25,2022,3,25,1124079,4198,4,2,2,0,11240
2022-03-25,2022,3,25,1124078,4602,4,2,0,0,11240
2022-03-25,2022,3,25,1124075,1984,4,2,0,0,11240
2022-03-25,2022,3,25,1124071,10698,4,2,3,0,11240
2022-03-25,2022,3,25,1124067,6420,4,2,0,0,11240
2022-03-25,2022,3,25,1124066,8115,4,2,19,0,11240
2022-03-25,2022,3,25,1124062,2230,4,2,0,0,11240
2022-03-25,2022,3,25,1124061,8597,4,2,11,0,11240
2022-03-25,2022,3,25,1124060,10582,4,2,0,0,11240
2022-03-25,2022,3,25,1124058,6898,4,2,0,0,11240
2022-03-25,2022,3,25,1124057,3308,4,2,0,0,11240
2022-03-25,2022,3,25,1124056,6371,4,2,0,0,11240
2022-03-25,2022,3,25,1124054,3039,4,2,0,0,11240
2022-03-25,2022,3,25,1124052,6749,4,2,0,0,11240
2022-03-26,2022,3,26,1124082,7499,5,2,9,1,11240
2022-03-26,2022,3,26,1124081,6450,5,2,24,1,11240
2022-03-26,2022,3,26,1124065,5952,5,2,3,1,11240
2022-03-26,2022,3,26,1124064,5116,5,2,0,1,11240
2022-03-26,2022,3,26,1124053,1783,5,2,0,1,11240
2022-03-26,2022,3,26,1124077,11708,5,2,0,1,11240
2022-03-26,2022,3,26,1124069,5316,5,2,23,1,11240
2022-03-26,2022,3,26,1124063,8324,5,2,2,1,11240
2022-03-26,2022,3,26,1124059,3287,5,2,0,1,11240
2022-03-26,2022,3,26,1124055,2415,5,2,0,1,11240
2022-03-26,2022,3,26,1124051,2309,5,2,0,1,11240
2022-03-26,2022,3,26,1124068,2512,5,2,1,1,11240
2022-03-26,2022,3,26,1124080,12828,5,2,5,1,11240
2022-03-26,2022,3,26,1124079,2894,5,2,8,1,11240
2022-03-26,2022,3,26,1124078,2653,5,2,0,1,11240
2022-03-26,2022,3,26,1124075,1268,5,2,0,1,11240
2022-03-26,2022,3,26,1124071,7811,5,2,1,1,11240
2022-03-26,2022,3,26,1124067,4225,5,2,0,1,11240
2022-03-26,2022,3,26,1124066,5502,5,2,6,1,11240
2022-03-26,2022,3,26,1124062,1197,5,2,0,1,11240
2022-03-26,2022,3,26,1124061,6600,5,2,6,1,11240
2022-03-26,2022,3,26,1124060,7088,5,2,0,1,11240
2022-03-26,2022,3,26,1124058,5153,5,2,0,1,11240
2022-03-26,2022,3,26,1124057,2382,5,2,0,1,11240
2022-03-26,2022,3,26,1124056,4738,5,2,0,1,11240
2022-03-26,2022,3,26,1124054,1920,5,2,0,1,11240
2022-03-26,2022,3,26,1124052,3884,5,2,0,1,11240
2022-03-27,2022,3,27,1124082,5728,6,2,14,1,11240
2022-03-27,2022,3,27,1124081,5597,6,2,20,1,11240
2022-03-27,2022,3,27,1124065,4295,6,2,7,1,11240
2022-03-27,2022,3,27,1124064,3879,6,2,0,1,11240
2022-03-27,2022,3,27,1124053,1424,6,2,0,1,11240
2022-03-27,2022,3,27,1124077,9917,6,2,0,1,11240
2022-03-27,2022,3,27,1124069,4132,6,2,20,1,11240
2022-03-27,2022,3,27,1124063,6383,6,2,1,1,11240
2022-03-27,2022,3,27,1124059,2854,6,2,0,1,11240
2022-03-27,2022,3,27,1124055,2150,6,2,0,1,11240
2022-03-27,2022,3,27,1124051,1784,6,2,0,1,11240
2022-03-27,2022,3,27,1124068,1923,6,2,1,1,11240
2022-03-27,2022,3,27,1124080,10604,6,2,5,1,11240
2022-03-27,2022,3,27,1124079,2181,6,2,5,1,11240
2022-03-27,2022,3,27,1124078,2141,6,2,0,1,11240
2022-03-27,2022,3,27,1124075,960,6,2,0,1,11240
2022-03-27,2022,3,27,1124071,5660,6,2,0,1,11240
2022-03-27,2022,3,27,1124067,3338,6,2,0,1,11240
2022-03-27,2022,3,27,1124066,3876,6,2,16,1,11240
2022-03-27,2022,3,27,1124062,829,6,2,0,1,11240
2022-03-27,2022,3,27,1124061,5214,6,2,4,1,11240
2022-03-27,2022,3,27,1124060,5398,6,2,0,1,11240
2022-03-27,2022,3,27,1124058,4035,6,2,0,1,11240
2022-03-27,2022,3,27,1124057,1877,6,2,0,1,11240
2022-03-27,2022,3,27,1124056,3576,6,2,0,1,11240
2022-03-27,2022,3,27,1124054,1443,6,2,0,1,11240
2022-03-27,2022,3,27,1124052,3180,6,2,0,1,11240
2022-03-28,2022,3,28,1124068,4381,0,2,2,0,11240
2022-03-28,2022,3,28,1124080,15999,0,2,10,0,11240
2022-03-28,2022,3,28,1124079,3831,0,2,6,0,11240
2022-03-28,2022,3,28,1124078,4254,0,2,0,0,11240
2022-03-28,2022,3,28,1124075,1946,0,2,0,0,11240
2022-03-28,2022,3,28,1124071,9704,0,2,2,0,11240
2022-03-28,2022,3,28,1124067,6322,0,2,0,0,11240
2022-03-28,2022,3,28,1124066,7904,0,2,10,0,11240
2022-03-28,2022,3,28,1124062,2219,0,2,0,0,11240
2022-03-28,2022,3,28,1124061,8200,0,2,6,0,11240
2022-03-28,2022,3,28,1124060,9976,0,2,0,0,11240
2022-03-28,2022,3,28,1124058,6439,0,2,0,0,11240
2022-03-28,2022,3,28,1124057,3184,0,2,0,0,11240
2022-03-28,2022,3,28,1124056,6287,0,2,0,0,11240
2022-03-28,2022,3,28,1124054,2947,0,2,0,0,11240
2022-03-28,2022,3,28,1124052,6623,0,2,0,0,11240
2022-03-28,2022,3,28,1124082,12213,0,2,26,0,11240
2022-03-28,2022,3,28,1124081,10028,0,2,26,0,11240
2022-03-28,2022,3,28,1124065,9091,0,2,10,0,11240
2022-03-28,2022,3,28,1124064,7225,0,2,0,0,11240
2022-03-28,2022,3,28,1124053,2719,0,2,0,0,11240
2022-03-28,2022,3,28,1124077,14150,0,2,0,0,11240
2022-03-28,2022,3,28,1124069,8574,0,2,34,0,11240
2022-03-28,2022,3,28,1124063,12124,0,2,2,0,11240
2022-03-28,2022,3,28,1124059,5046,0,2,0,0,11240
2022-03-28,2022,3,28,1124055,3395,0,2,0,0,11240
2022-03-28,2022,3,28,1124051,3490,0,2,0,0,11240
2022-03-29,2022,3,29,1124082,12628,1,2,42,0,11240
2022-03-29,2022,3,29,1124081,10417,1,2,26,0,11240
2022-03-29,2022,3,29,1124065,9154,1,2,25,0,11240
2022-03-29,2022,3,29,1124064,7382,1,2,0,0,11240
2022-03-29,2022,3,29,1124068,4429,1,2,1,0,11240
2022-03-29,2022,3,29,1124080,16609,1,2,8,0,11240
2022-03-29,2022,3,29,1124079,3892,1,2,4,0,11240
2022-03-29,2022,3,29,1124078,4277,1,2,0,0,11240
2022-03-29,2022,3,29,1124075,1864,1,2,0,0,11240
2022-03-29,2022,3,29,1124071,9832,1,2,1,0,11240
2022-03-29,2022,3,29,1124067,6304,1,2,0,0,11240
2022-03-29,2022,3,29,1124066,8032,1,2,17,0,11240
2022-03-29,2022,3,29,1124062,2148,1,2,0,0,11240
2022-03-29,2022,3,29,1124053,2772,1,2,0,0,11240
2022-03-29,2022,3,29,1124077,14361,1,2,0,0,11240
2022-03-29,2022,3,29,1124069,9006,1,2,22,0,11240
2022-03-29,2022,3,29,1124063,12155,1,2,6,0,11240
2022-03-29,2022,3,29,1124059,5240,1,2,0,0,11240
2022-03-29,2022,3,29,1124055,3375,1,2,0,0,11240
2022-03-29,2022,3,29,1124051,3465,1,2,0,0,11240
2022-03-29,2022,3,29,1124061,8363,1,2,6,0,11240
2022-03-29,2022,3,29,1124060,10061,1,2,0,0,11240
2022-03-29,2022,3,29,1124058,6494,1,2,0,0,11240
2022-03-29,2022,3,29,1124057,3220,1,2,0,0,11240
2022-03-29,2022,3,29,1124056,6124,1,2,0,0,11240
2022-03-29,2022,3,29,1124054,2935,1,2,0,0,11240
2022-03-29,2022,3,29,1124052,6869,1,2,0,0,11240
2022-03-30,2022,3,30,1124082,12582,2,2,27,0,11240
2022-03-30,2022,3,30,1124081,10265,2,2,35,0,11240
2022-03-30,2022,3,30,1124065,9259,2,2,10,0,11240
2022-03-30,2022,3,30,1124064,7380,2,2,0,0,11240
2022-03-30,2022,3,30,1124053,2789,2,2,0,0,11240
2022-03-30,2022,3,30,1124077,14402,2,2,0,0,11240
2022-03-30,2022,3,30,1124069,9010,2,2,14,0,11240
2022-03-30,2022,3,30,1124063,12014,2,2,3,0,11240
2022-03-30,2022,3,30,1124059,5101,2,2,0,0,11240
2022-03-30,2022,3,30,1124055,3398,2,2,0,0,11240
2022-03-30,2022,3,30,1124051,3348,2,2,0,0,11240
2022-03-30,2022,3,30,1124068,4467,2,2,0,0,11240
2022-03-30,2022,3,30,1124080,16341,2,2,6,0,11240
2022-03-30,2022,3,30,1124079,3889,2,2,7,0,11240
2022-03-30,2022,3,30,1124078,4438,2,2,0,0,11240
2022-03-30,2022,3,30,1124075,2014,2,2,0,0,11240
2022-03-30,2022,3,30,1124071,9738,2,2,1,0,11240
2022-03-30,2022,3,30,1124067,6132,2,2,0,0,11240
2022-03-30,2022,3,30,1124066,8031,2,2,12,0,11240
2022-03-30,2022,3,30,1124062,2161,2,2,0,0,11240
2022-03-30,2022,3,30,1124061,8406,2,2,8,0,11240
2022-03-30,2022,3,30,1124060,10184,2,2,0,0,11240
2022-03-30,2022,3,30,1124058,6622,2,2,0,0,11240
2022-03-30,2022,3,30,1124057,3299,2,2,0,0,11240
2022-03-30,2022,3,30,1124056,6130,2,2,0,0,11240
2022-03-30,2022,3,30,1124054,2963,2,2,0,0,11240
2022-03-30,2022,3,30,1124052,6715,2,2,0,0,11240
2022-03-31,2022,3,31,1124053,2782,3,2,0,0,11240
2022-03-31,2022,3,31,1124077,14700,3,2,0,0,11240
2022-03-31,2022,3,31,1124069,9110,3,2,25,0,11240
2022-03-31,2022,3,31,1124063,12101,3,2,4,0,11240
2022-03-31,2022,3,31,1124059,5127,3,2,0,0,11240
2022-03-31,2022,3,31,1124055,3463,3,2,0,0,11240
2022-03-31,2022,3,31,1124051,3552,3,2,0,0,11240
2022-03-31,2022,3,31,1124068,4407,3,2,2,0,11240
2022-03-31,2022,3,31,1124080,16858,3,2,14,0,11240
2022-03-31,2022,3,31,1124079,3930,3,2,13,0,11240
2022-03-31,2022,3,31,1124078,4303,3,2,0,0,11240
2022-03-31,2022,3,31,1124075,1898,3,2,0,0,11240
2022-03-31,2022,3,31,1124071,9803,3,2,1,0,11240
2022-03-31,2022,3,31,1124067,6307,3,2,0,0,11240
2022-03-31,2022,3,31,1124066,7959,3,2,15,0,11240
2022-03-31,2022,3,31,1124062,2274,3,2,0,0,11240
2022-03-31,2022,3,31,1124061,8483,3,2,10,0,11240
2022-03-31,2022,3,31,1124060,10320,3,2,0,0,11240
2022-03-31,2022,3,31,1124058,6712,3,2,0,0,11240
2022-03-31,2022,3,31,1124057,3288,3,2,0,0,11240
2022-03-31,2022,3,31,1124056,6213,3,2,0,0,11240
2022-03-31,2022,3,31,1124054,2971,3,2,0,0,11240
2022-03-31,2022,3,31,1124052,6764,3,2,0,0,11240
2022-03-31,2022,3,31,1124082,12699,3,2,41,0,11240
2022-03-31,2022,3,31,1124081,10189,3,2,37,0,11240
2022-03-31,2022,3,31,1124065,9278,3,2,14,0,11240
2022-03-31,2022,3,31,1124064,7236,3,2,0,0,11240
2022-03-01,2022,3,1,1124082,5589,1,3,19,1,11240
2022-03-01,2022,3,1,1124081,5604,1,3,11,1,11240
2022-03-01,2022,3,1,1124065,4604,1,3,6,1,11240
2022-03-01,2022,3,1,1124064,4181,1,3,0,1,11240
2022-03-01,2022,3,1,1124053,1405,1,3,0,1,11240
2022-03-01,2022,3,1,1124077,9764,1,3,0,1,11240
2022-03-01,2022,3,1,1124069,4485,1,3,0,1,11240
2022-03-01,2022,3,1,1124063,6502,1,3,0,1,11240
2022-03-01,2022,3,1,1124059,2538,1,3,0,1,11240
2022-03-01,2022,3,1,1124055,2051,1,3,0,1,11240
2022-03-01,2022,3,1,1124051,1889,1,3,0,1,11240
2022-03-01,2022,3,1,1124068,1995,1,3,0,1,11240
2022-03-01,2022,3,1,1124080,10324,1,3,4,1,11240
2022-03-01,2022,3,1,1124079,1842,1,3,2,1,11240
2022-03-01,2022,3,1,1124078,1928,1,3,0,1,11240
2022-03-01,2022,3,1,1124075,953,1,3,0,1,11240
2022-03-01,2022,3,1,1124071,5921,1,3,1,1,11240
2022-03-01,2022,3,1,1124067,3372,1,3,0,1,11240
2022-03-01,2022,3,1,1124066,4456,1,3,2,1,11240
2022-03-01,2022,3,1,1124062,840,1,3,0,1,11240
2022-03-01,2022,3,1,1124061,4848,1,3,2,1,11240
2022-03-01,2022,3,1,1124060,5322,1,3,0,1,11240
2022-03-01,2022,3,1,1124058,3894,1,3,0,1,11240
2022-03-01,2022,3,1,1124057,1753,1,3,0,1,11240
2022-03-01,2022,3,1,1124056,3695,1,3,0,1,11240
2022-03-01,2022,3,1,1124054,1514,1,3,0,1,11240
2022-03-01,2022,3,1,1124052,3187,1,3,0,1,11240
2022-03-02,2022,3,2,1124082,11914,2,3,29,0,11240
2022-03-02,2022,3,2,1124081,9864,2,3,15,0,11240
2022-03-02,2022,3,2,1124065,9015,2,3,5,0,11240
2022-03-02,2022,3,2,1124064,7429,2,3,0,0,11240
2022-03-02,2022,3,2,1124053,2715,2,3,0,0,11240
2022-03-02,2022,3,2,1124077,14351,2,3,0,0,11240
2022-03-02,2022,3,2,1124069,8771,2,3,6,0,11240
2022-03-02,2022,3,2,1124063,12087,2,3,1,0,11240
2022-03-02,2022,3,2,1124059,5095,2,3,0,0,11240
2022-03-02,2022,3,2,1124055,3559,2,3,0,0,11240
2022-03-02,2022,3,2,1124051,3524,2,3,0,0,11240
2022-03-02,2022,3,2,1124068,4465,2,3,1,0,11240
2022-03-02,2022,3,2,1124080,16459,2,3,2,0,11240
2022-03-02,2022,3,2,1124079,3906,2,3,5,0,11240
2022-03-02,2022,3,2,1124078,4486,2,3,0,0,11240
2022-03-02,2022,3,2,1124075,1881,2,3,0,0,11240
2022-03-02,2022,3,2,1124071,9938,2,3,1,0,11240
2022-03-02,2022,3,2,1124067,6473,2,3,0,0,11240
2022-03-02,2022,3,2,1124066,7835,2,3,1,0,11240
2022-03-02,2022,3,2,1124062,2199,2,3,0,0,11240
2022-03-02,2022,3,2,1124061,8421,2,3,5,0,11240
2022-03-02,2022,3,2,1124060,10374,2,3,0,0,11240
2022-03-02,2022,3,2,1124058,6435,2,3,0,0,11240
2022-03-02,2022,3,2,1124057,3267,2,3,0,0,11240
2022-03-02,2022,3,2,1124056,6336,2,3,0,0,11240
2022-03-02,2022,3,2,1124054,3056,2,3,0,0,11240
2022-03-02,2022,3,2,1124052,6814,2,3,0,0,11240
2022-03-03,2022,3,3,1124080,15991,3,3,1,0,11240
2022-03-03,2022,3,3,1124079,3727,3,3,5,0,11240
2022-03-03,2022,3,3,1124078,4353,3,3,0,0,11240
2022-03-03,2022,3,3,1124075,1842,3,3,0,0,11240
2022-03-03,2022,3,3,1124071,9462,3,3,1,0,11240
2022-03-03,2022,3,3,1124067,6192,3,3,0,0,11240
2022-03-03,2022,3,3,1124066,7613,3,3,6,0,11240
2022-03-03,2022,3,3,1124062,2184,3,3,0,0,11240
2022-03-03,2022,3,3,1124061,8088,3,3,5,0,11240
2022-03-03,2022,3,3,1124060,10173,3,3,0,0,11240
2022-03-03,2022,3,3,1124058,6332,3,3,0,0,11240
2022-03-03,2022,3,3,1124057,3187,3,3,0,0,11240
2022-03-03,2022,3,3,1124056,6144,3,3,0,0,11240
2022-03-03,2022,3,3,1124054,2937,3,3,0,0,11240
2022-03-03,2022,3,3,1124052,6862,3,3,0,0,11240
2022-03-03,2022,3,3,1124082,11923,3,3,24,0,11240
2022-03-03,2022,3,3,1124081,9687,3,3,13,0,11240
2022-03-03,2022,3,3,1124065,8835,3,3,4,0,11240
2022-03-03,2022,3,3,1124064,7327,3,3,0,0,11240
2022-03-03,2022,3,3,1124053,2641,3,3,0,0,11240
2022-03-03,2022,3,3,1124077,14033,3,3,0,0,11240
2022-03-03,2022,3,3,1124069,8601,3,3,5,0,11240
2022-03-03,2022,3,3,1124063,11757,3,3,0,0,11240
2022-03-03,2022,3,3,1124059,4971,3,3,0,0,11240
2022-03-03,2022,3,3,1124055,3319,3,3,0,0,11240
2022-03-03,2022,3,3,1124051,3531,3,3,0,0,11240
2022-03-03,2022,3,3,1124068,4380,3,3,0,0,11240
2022-03-04,2022,3,4,1124082,12000,4,3,24,0,11240
2022-03-04,2022,3,4,1124081,10021,4,3,11,0,11240
2022-03-04,2022,3,4,1124065,9121,4,3,9,0,11240
2022-03-04,2022,3,4,1124064,7492,4,3,0,0,11240
2022-03-04,2022,3,4,1124053,2795,4,3,0,0,11240
2022-03-04,2022,3,4,1124077,14399,4,3,0,0,11240
2022-03-04,2022,3,4,1124069,8684,4,3,7,0,11240
2022-03-04,2022,3,4,1124063,12134,4,3,2,0,11240
2022-03-04,2022,3,4,1124059,4883,4,3,0,0,11240
2022-03-04,2022,3,4,1124055,3420,4,3,0,0,11240
2022-03-04,2022,3,4,1124051,3485,4,3,0,0,11240
2022-03-04,2022,3,4,1124068,4347,4,3,0,0,11240
