busdate,yy,mm,dd,dong_id,guest_cnt,ww,hh,g_cnt,wd,동
2022-03-31,2022,3,31,1102060,4036,3,10,139,0,을지로동
2022-03-31,2022,3,31,1102067,3545,3,10,181,0,황학동
2022-03-01,2022,3,1,1102073,786,1,11,56,1,동화동
2022-03-01,2022,3,1,1102068,2367,1,11,133,1,중림동
2022-03-01,2022,3,1,1102059,7777,1,11,325,1,광희동
2022-03-01,2022,3,1,1102054,17543,1,11,876,1,회현동
2022-03-01,2022,3,1,1102052,15399,1,11,596,1,소공동
2022-03-01,2022,3,1,1102058,2035,1,11,115,1,장충동
2022-03-01,2022,3,1,1102057,1515,1,11,72,1,필동
2022-03-01,2022,3,1,1102072,1412,1,11,73,1,청구동
2022-03-01,2022,3,1,1102071,1979,1,11,146,1,약수동
2022-03-01,2022,3,1,1102070,1866,1,11,116,1,다산동
2022-03-01,2022,3,1,1102069,2585,1,11,134,1,신당동
2022-03-01,2022,3,1,1102067,2326,1,11,127,1,황학동
2022-03-01,2022,3,1,1102065,3546,1,11,145,1,신당5동
2022-03-01,2022,3,1,1102060,2182,1,11,79,1,을지로동
2022-03-01,2022,3,1,1102055,9767,1,11,440,1,명동
2022-03-02,2022,3,2,1102073,1191,2,11,57,0,동화동
2022-03-02,2022,3,2,1102068,4456,2,11,187,0,중림동
2022-03-02,2022,3,2,1102059,10584,2,11,478,0,광희동
2022-03-02,2022,3,2,1102052,26992,2,11,1046,0,소공동
2022-03-02,2022,3,2,1102054,26029,2,11,1154,0,회현동
2022-03-02,2022,3,2,1102058,2681,2,11,130,0,장충동
2022-03-02,2022,3,2,1102057,3240,2,11,141,0,필동
2022-03-02,2022,3,2,1102072,2495,2,11,115,0,청구동
2022-03-02,2022,3,2,1102071,3747,2,11,204,0,약수동
2022-03-02,2022,3,2,1102070,3594,2,11,175,0,다산동
2022-03-02,2022,3,2,1102069,4199,2,11,318,0,신당동
2022-03-02,2022,3,2,1102067,3498,2,11,173,0,황학동
2022-03-02,2022,3,2,1102065,5598,2,11,232,0,신당5동
2022-03-02,2022,3,2,1102060,3784,2,11,182,0,을지로동
2022-03-02,2022,3,2,1102055,18991,2,11,875,0,명동
2022-03-03,2022,3,3,1102055,18718,3,11,787,0,명동
2022-03-03,2022,3,3,1102058,2691,3,11,119,0,장충동
2022-03-03,2022,3,3,1102057,3203,3,11,144,0,필동
2022-03-03,2022,3,3,1102072,2389,3,11,82,0,청구동
2022-03-03,2022,3,3,1102071,3548,3,11,160,0,약수동
2022-03-03,2022,3,3,1102070,3355,3,11,165,0,다산동
2022-03-03,2022,3,3,1102069,4080,3,11,295,0,신당동
2022-03-03,2022,3,3,1102067,3385,3,11,154,0,황학동
2022-03-03,2022,3,3,1102065,5475,3,11,232,0,신당5동
2022-03-03,2022,3,3,1102060,3722,3,11,138,0,을지로동
2022-03-03,2022,3,3,1102052,26795,3,11,1012,0,소공동
2022-03-03,2022,3,3,1102054,25969,3,11,1187,0,회현동
2022-03-03,2022,3,3,1102073,1109,3,11,65,0,동화동
2022-03-03,2022,3,3,1102068,4266,3,11,167,0,중림동
2022-03-03,2022,3,3,1102059,10772,3,11,472,0,광희동
2022-03-04,2022,3,4,1102073,1190,4,11,57,0,동화동
2022-03-04,2022,3,4,1102068,4501,4,11,176,0,중림동
2022-03-04,2022,3,4,1102059,10860,4,11,495,0,광희동
2022-03-04,2022,3,4,1102054,26837,4,11,1178,0,회현동
2022-03-04,2022,3,4,1102052,26669,4,11,1073,0,소공동
2022-03-04,2022,3,4,1102058,2658,4,11,116,0,장충동
2022-03-04,2022,3,4,1102057,3123,4,11,129,0,필동
2022-03-04,2022,3,4,1102055,18925,4,11,826,0,명동
2022-03-04,2022,3,4,1102072,2406,4,11,93,0,청구동
2022-03-04,2022,3,4,1102071,3725,4,11,184,0,약수동
2022-03-04,2022,3,4,1102070,3479,4,11,163,0,다산동
2022-03-04,2022,3,4,1102069,4078,4,11,278,0,신당동
2022-03-04,2022,3,4,1102067,3427,4,11,165,0,황학동
2022-03-04,2022,3,4,1102065,5578,4,11,236,0,신당5동
2022-03-04,2022,3,4,1102060,3832,4,11,188,0,을지로동
2022-03-05,2022,3,5,1102073,864,5,11,76,1,동화동
2022-03-05,2022,3,5,1102068,2845,5,11,182,1,중림동
2022-03-05,2022,3,5,1102059,8279,5,11,351,1,광희동
2022-03-05,2022,3,5,1102054,19114,5,11,1166,1,회현동
2022-03-05,2022,3,5,1102052,16822,5,11,777,1,소공동
2022-03-05,2022,3,5,1102058,2388,5,11,155,1,장충동
2022-03-05,2022,3,5,1102057,1978,5,11,107,1,필동
2022-03-05,2022,3,5,1102055,11467,5,11,664,1,명동
2022-03-05,2022,3,5,1102071,2697,5,11,184,1,약수동
2022-03-05,2022,3,5,1102070,2351,5,11,160,1,다산동
2022-03-05,2022,3,5,1102069,2450,5,11,182,1,신당동
2022-03-05,2022,3,5,1102067,2618,5,11,151,1,황학동
2022-03-05,2022,3,5,1102065,4197,5,11,241,1,신당5동
2022-03-05,2022,3,5,1102060,2543,5,11,137,1,을지로동
2022-03-05,2022,3,5,1102072,1627,5,11,98,1,청구동
2022-03-06,2022,3,6,1102073,580,6,11,47,1,동화동
2022-03-06,2022,3,6,1102068,2151,6,11,115,1,중림동
2022-03-06,2022,3,6,1102059,6295,6,11,350,1,광희동
2022-03-06,2022,3,6,1102054,13768,6,11,788,1,회현동
2022-03-06,2022,3,6,1102052,11479,6,11,500,1,소공동
2022-03-06,2022,3,6,1102070,1642,6,11,100,1,다산동
2022-03-06,2022,3,6,1102069,1536,6,11,114,1,신당동
2022-03-06,2022,3,6,1102067,2048,6,11,121,1,황학동
2022-03-06,2022,3,6,1102065,3061,6,11,171,1,신당5동
2022-03-06,2022,3,6,1102060,1389,6,11,72,1,을지로동
2022-03-06,2022,3,6,1102071,1700,6,11,123,1,약수동
2022-03-06,2022,3,6,1102072,1226,6,11,74,1,청구동
2022-03-06,2022,3,6,1102058,2280,6,11,159,1,장충동
2022-03-06,2022,3,6,1102055,8642,6,11,440,1,명동
2022-03-06,2022,3,6,1102057,1533,6,11,89,1,필동
2022-03-07,2022,3,7,1102073,1158,0,11,79,0,동화동
2022-03-07,2022,3,7,1102068,4266,0,11,173,0,중림동
2022-03-07,2022,3,7,1102059,10519,0,11,488,0,광희동
2022-03-07,2022,3,7,1102054,25262,0,11,1133,0,회현동
2022-03-07,2022,3,7,1102052,25060,0,11,981,0,소공동
2022-03-07,2022,3,7,1102058,2699,0,11,130,0,장충동
2022-03-07,2022,3,7,1102057,3234,0,11,141,0,필동
2022-03-07,2022,3,7,1102055,18681,0,11,800,0,명동
2022-03-07,2022,3,7,1102072,2350,0,11,74,0,청구동
2022-03-07,2022,3,7,1102071,3576,0,11,156,0,약수동
2022-03-07,2022,3,7,1102070,3372,0,11,110,0,다산동
2022-03-07,2022,3,7,1102069,4111,0,11,306,0,신당동
2022-03-07,2022,3,7,1102065,5225,0,11,229,0,신당5동
2022-03-07,2022,3,7,1102060,3592,0,11,140,0,을지로동
2022-03-07,2022,3,7,1102067,3229,0,11,164,0,황학동
2022-03-08,2022,3,8,1102073,1188,1,11,63,0,동화동
2022-03-08,2022,3,8,1102068,4309,1,11,203,0,중림동
2022-03-08,2022,3,8,1102059,11140,1,11,449,0,광희동
2022-03-08,2022,3,8,1102054,26482,1,11,1132,0,회현동
2022-03-08,2022,3,8,1102052,27901,1,11,1005,0,소공동
2022-03-08,2022,3,8,1102058,2681,1,11,108,0,장충동
2022-03-08,2022,3,8,1102057,3284,1,11,134,0,필동
2022-03-08,2022,3,8,1102055,20090,1,11,840,0,명동
2022-03-08,2022,3,8,1102072,2412,1,11,93,0,청구동
2022-03-08,2022,3,8,1102071,3588,1,11,172,0,약수동
2022-03-08,2022,3,8,1102070,3551,1,11,142,0,다산동
2022-03-08,2022,3,8,1102069,4257,1,11,318,0,신당동
2022-03-08,2022,3,8,1102065,5481,1,11,187,0,신당5동
2022-03-08,2022,3,8,1102060,3793,1,11,167,0,을지로동
2022-03-08,2022,3,8,1102067,3442,1,11,164,0,황학동
2022-03-09,2022,3,9,1102073,836,2,11,66,1,동화동
2022-03-09,2022,3,9,1102068,2408,2,11,149,1,중림동
2022-03-09,2022,3,9,1102054,17663,2,11,882,1,회현동
2022-03-09,2022,3,9,1102059,8955,2,11,325,1,광희동
2022-03-09,2022,3,9,1102052,14951,2,11,608,1,소공동
2022-03-09,2022,3,9,1102058,2655,2,11,190,1,장충동
2022-03-09,2022,3,9,1102057,2059,2,11,90,1,필동
2022-03-09,2022,3,9,1102072,1530,2,11,71,1,청구동
2022-03-09,2022,3,9,1102071,2235,2,11,154,1,약수동
2022-03-09,2022,3,9,1102070,2078,2,11,129,1,다산동
2022-03-09,2022,3,9,1102069,2598,2,11,130,1,신당동
2022-03-09,2022,3,9,1102067,2565,2,11,160,1,황학동
2022-03-09,2022,3,9,1102065,3845,2,11,171,1,신당5동
2022-03-09,2022,3,9,1102060,2421,2,11,119,1,을지로동
2022-03-09,2022,3,9,1102055,10354,2,11,566,1,명동
2022-03-10,2022,3,10,1102073,1154,3,11,60,0,동화동
2022-03-10,2022,3,10,1102068,4410,3,11,169,0,중림동
2022-03-10,2022,3,10,1102059,11073,3,11,423,0,광희동
2022-03-10,2022,3,10,1102054,25439,3,11,1089,0,회현동
2022-03-10,2022,3,10,1102052,26145,3,11,969,0,소공동
2022-03-10,2022,3,10,1102058,2824,3,11,109,0,장충동
2022-03-10,2022,3,10,1102057,3190,3,11,139,0,필동
2022-03-10,2022,3,10,1102055,18896,3,11,839,0,명동
2022-03-10,2022,3,10,1102072,2301,3,11,74,0,청구동
2022-03-10,2022,3,10,1102071,3632,3,11,174,0,약수동
2022-03-10,2022,3,10,1102070,3425,3,11,138,0,다산동
2022-03-10,2022,3,10,1102069,4026,3,11,322,0,신당동
2022-03-10,2022,3,10,1102065,5351,3,11,182,0,신당5동
2022-03-10,2022,3,10,1102060,3701,3,11,145,0,을지로동
2022-03-10,2022,3,10,1102067,3248,3,11,150,0,황학동
2022-03-11,2022,3,11,1102073,1152,4,11,61,0,동화동
2022-03-11,2022,3,11,1102068,4280,4,11,168,0,중림동
2022-03-11,2022,3,11,1102054,27505,4,11,1172,0,회현동
2022-03-11,2022,3,11,1102059,11624,4,11,485,0,광희동
2022-03-11,2022,3,11,1102052,26667,4,11,989,0,소공동
2022-03-11,2022,3,11,1102058,3017,4,11,125,0,장충동
2022-03-11,2022,3,11,1102057,3293,4,11,125,0,필동
2022-03-11,2022,3,11,1102072,2379,4,11,96,0,청구동
2022-03-11,2022,3,11,1102071,3579,4,11,171,0,약수동
2022-03-11,2022,3,11,1102070,3526,4,11,160,0,다산동
2022-03-11,2022,3,11,1102069,4027,4,11,330,0,신당동
2022-03-11,2022,3,11,1102067,3343,4,11,163,0,황학동
2022-03-11,2022,3,11,1102065,5579,4,11,192,0,신당5동
2022-03-11,2022,3,11,1102060,3888,4,11,168,0,을지로동
2022-03-11,2022,3,11,1102055,19121,4,11,850,0,명동
2022-03-12,2022,3,12,1102073,858,5,11,70,1,동화동
2022-03-12,2022,3,12,1102068,2967,5,11,208,1,중림동
2022-03-12,2022,3,12,1102054,19771,5,11,1159,1,회현동
2022-03-12,2022,3,12,1102059,8906,5,11,385,1,광희동
2022-03-12,2022,3,12,1102052,17437,5,11,833,1,소공동
2022-03-12,2022,3,12,1102058,2807,5,11,154,1,장충동
2022-03-12,2022,3,12,1102057,2206,5,11,144,1,필동
2022-03-12,2022,3,12,1102072,1684,5,11,116,1,청구동
2022-03-12,2022,3,12,1102071,2602,5,11,173,1,약수동
2022-03-12,2022,3,12,1102070,2508,5,11,153,1,다산동
2022-03-12,2022,3,12,1102069,2385,5,11,188,1,신당동
2022-03-12,2022,3,12,1102067,2769,5,11,191,1,황학동
2022-03-12,2022,3,12,1102065,4319,5,11,263,1,신당5동
2022-03-12,2022,3,12,1102060,2522,5,11,125,1,을지로동
2022-03-12,2022,3,12,1102055,12139,5,11,668,1,명동
2022-03-13,2022,3,13,1102073,539,6,11,44,1,동화동
2022-03-13,2022,3,13,1102068,1948,6,11,121,1,중림동
2022-03-13,2022,3,13,1102054,12115,6,11,704,1,회현동
2022-03-13,2022,3,13,1102059,5479,6,11,270,1,광희동
2022-03-13,2022,3,13,1102052,10225,6,11,433,1,소공동
2022-03-13,2022,3,13,1102058,1604,6,11,106,1,장충동
2022-03-13,2022,3,13,1102057,1185,6,11,72,1,필동
2022-03-13,2022,3,13,1102072,1101,6,11,53,1,청구동
2022-03-13,2022,3,13,1102071,1599,6,11,108,1,약수동
2022-03-13,2022,3,13,1102070,1463,6,11,90,1,다산동
2022-03-13,2022,3,13,1102069,1194,6,11,64,1,신당동
2022-03-13,2022,3,13,1102067,1533,6,11,98,1,황학동
2022-03-13,2022,3,13,1102065,2688,6,11,119,1,신당5동
2022-03-13,2022,3,13,1102060,1347,6,11,59,1,을지로동
2022-03-13,2022,3,13,1102055,7855,6,11,406,1,명동
2022-03-14,2022,3,14,1102073,539,0,11,44,0,동화동
2022-03-14,2022,3,14,1102068,1948,0,11,121,0,중림동
2022-03-14,2022,3,14,1102059,5479,0,11,270,0,광희동
2022-03-14,2022,3,14,1102054,12115,0,11,704,0,회현동
2022-03-14,2022,3,14,1102052,10225,0,11,433,0,소공동
2022-03-14,2022,3,14,1102058,1604,0,11,106,0,장충동
2022-03-14,2022,3,14,1102057,1185,0,11,72,0,필동
2022-03-14,2022,3,14,1102072,1101,0,11,53,0,청구동
2022-03-14,2022,3,14,1102071,1599,0,11,108,0,약수동
2022-03-14,2022,3,14,1102070,1463,0,11,90,0,다산동
2022-03-14,2022,3,14,1102069,1194,0,11,64,0,신당동
2022-03-14,2022,3,14,1102067,1533,0,11,98,0,황학동
2022-03-14,2022,3,14,1102065,2688,0,11,119,0,신당5동
2022-03-14,2022,3,14,1102060,1347,0,11,59,0,을지로동
2022-03-14,2022,3,14,1102055,7855,0,11,406,0,명동
2022-03-15,2022,3,15,1102073,1149,1,11,59,0,동화동
2022-03-15,2022,3,15,1102068,4282,1,11,171,0,중림동
2022-03-15,2022,3,15,1102059,10437,1,11,429,0,광희동
2022-03-15,2022,3,15,1102052,26635,1,11,949,0,소공동
2022-03-15,2022,3,15,1102054,25713,1,11,1150,0,회현동
2022-03-15,2022,3,15,1102058,2704,1,11,137,0,장충동
2022-03-15,2022,3,15,1102057,3062,1,11,128,0,필동
2022-03-15,2022,3,15,1102072,2277,1,11,79,0,청구동
2022-03-15,2022,3,15,1102071,3545,1,11,189,0,약수동
2022-03-15,2022,3,15,1102070,3343,1,11,144,0,다산동
2022-03-15,2022,3,15,1102069,4057,1,11,311,0,신당동
2022-03-15,2022,3,15,1102067,3226,1,11,153,0,황학동
2022-03-15,2022,3,15,1102065,5228,1,11,184,0,신당5동
2022-03-15,2022,3,15,1102060,3697,1,11,129,0,을지로동
2022-03-15,2022,3,15,1102055,18725,1,11,753,0,명동
2022-03-16,2022,3,16,1102073,1152,2,11,56,0,동화동
2022-03-16,2022,3,16,1102068,4154,2,11,149,0,중림동
2022-03-16,2022,3,16,1102059,11076,2,11,444,0,광희동
2022-03-16,2022,3,16,1102054,25824,2,11,1097,0,회현동
2022-03-16,2022,3,16,1102052,26378,2,11,1067,0,소공동
2022-03-16,2022,3,16,1102057,3291,2,11,144,0,필동
2022-03-16,2022,3,16,1102055,18954,2,11,840,0,명동
2022-03-16,2022,3,16,1102058,2839,2,11,147,0,장충동
2022-03-16,2022,3,16,1102072,2352,2,11,69,0,청구동
2022-03-16,2022,3,16,1102071,3446,2,11,160,0,약수동
2022-03-16,2022,3,16,1102070,3455,2,11,125,0,다산동
2022-03-16,2022,3,16,1102069,3966,2,11,299,0,신당동
2022-03-16,2022,3,16,1102067,3255,2,11,155,0,황학동
2022-03-16,2022,3,16,1102065,5218,2,11,200,0,신당5동
2022-03-16,2022,3,16,1102060,3661,2,11,141,0,을지로동
2022-03-17,2022,3,17,1102073,1153,3,11,66,0,동화동
2022-03-17,2022,3,17,1102068,4205,3,11,144,0,중림동
2022-03-17,2022,3,17,1102059,10500,3,11,422,0,광희동
2022-03-17,2022,3,17,1102054,25023,3,11,1100,0,회현동
2022-03-17,2022,3,17,1102052,25597,3,11,1000,0,소공동
2022-03-17,2022,3,17,1102058,2783,3,11,129,0,장충동
2022-03-17,2022,3,17,1102057,3099,3,11,146,0,필동
2022-03-17,2022,3,17,1102055,18364,3,11,777,0,명동
2022-03-17,2022,3,17,1102072,2325,3,11,79,0,청구동
2022-03-17,2022,3,17,1102071,3573,3,11,169,0,약수동
2022-03-17,2022,3,17,1102070,3327,3,11,145,0,다산동
2022-03-17,2022,3,17,1102069,4053,3,11,312,0,신당동
2022-03-17,2022,3,17,1102067,3243,3,11,150,0,황학동
2022-03-17,2022,3,17,1102065,5284,3,11,190,0,신당5동
2022-03-17,2022,3,17,1102060,3623,3,11,150,0,을지로동
2022-03-18,2022,3,18,1102073,1194,4,11,64,0,동화동
2022-03-18,2022,3,18,1102068,4342,4,11,162,0,중림동
2022-03-18,2022,3,18,1102054,26150,4,11,1064,0,회현동
2022-03-18,2022,3,18,1102059,11076,4,11,383,0,광희동
2022-03-18,2022,3,18,1102052,25568,4,11,1012,0,소공동
2022-03-18,2022,3,18,1102058,2823,4,11,132,0,장충동
2022-03-18,2022,3,18,1102057,3253,4,11,143,0,필동
2022-03-18,2022,3,18,1102072,2279,4,11,83,0,청구동
2022-03-18,2022,3,18,1102071,3534,4,11,181,0,약수동
2022-03-18,2022,3,18,1102070,3453,4,11,166,0,다산동
2022-03-18,2022,3,18,1102069,4042,4,11,304,0,신당동
2022-03-18,2022,3,18,1102067,3341,4,11,168,0,황학동
2022-03-18,2022,3,18,1102065,5383,4,11,193,0,신당5동
2022-03-18,2022,3,18,1102060,3771,4,11,145,0,을지로동
2022-03-18,2022,3,18,1102055,18362,4,11,834,0,명동
2022-03-19,2022,3,19,1102068,2641,5,11,191,1,중림동
2022-03-19,2022,3,19,1102073,771,5,11,46,1,동화동
2022-03-19,2022,3,19,1102059,7750,5,11,275,1,광희동
2022-03-19,2022,3,19,1102054,16996,5,11,907,1,회현동
2022-03-19,2022,3,19,1102052,14450,5,11,651,1,소공동
2022-03-19,2022,3,19,1102058,2592,5,11,129,1,장충동
2022-03-19,2022,3,19,1102057,1730,5,11,92,1,필동
2022-03-19,2022,3,19,1102072,1545,5,11,86,1,청구동
2022-03-19,2022,3,19,1102071,2293,5,11,135,1,약수동
2022-03-19,2022,3,19,1102070,2096,5,11,126,1,다산동
2022-03-19,2022,3,19,1102069,2231,5,11,164,1,신당동
2022-03-19,2022,3,19,1102067,2375,5,11,150,1,황학동
2022-03-19,2022,3,19,1102065,3925,5,11,212,1,신당5동
2022-03-19,2022,3,19,1102060,2284,5,11,97,1,을지로동
2022-03-19,2022,3,19,1102055,10456,5,11,521,1,명동
2022-03-20,2022,3,20,1102073,599,6,11,42,1,동화동
2022-03-20,2022,3,20,1102068,2064,6,11,134,1,중림동
2022-03-20,2022,3,20,1102059,6697,6,11,285,1,광희동
2022-03-20,2022,3,20,1102054,14500,6,11,756,1,회현동
2022-03-20,2022,3,20,1102052,11814,6,11,486,1,소공동
2022-03-20,2022,3,20,1102058,2653,6,11,167,1,장충동
2022-03-20,2022,3,20,1102057,1693,6,11,99,1,필동
2022-03-20,2022,3,20,1102072,1208,6,11,63,1,청구동
2022-03-20,2022,3,20,1102071,1749,6,11,98,1,약수동
2022-03-20,2022,3,20,1102070,1643,6,11,104,1,다산동
2022-03-20,2022,3,20,1102069,1578,6,11,123,1,신당동
2022-03-20,2022,3,20,1102067,1988,6,11,130,1,황학동
2022-03-20,2022,3,20,1102065,3012,6,11,141,1,신당5동
2022-03-20,2022,3,20,1102060,1434,6,11,73,1,을지로동
2022-03-20,2022,3,20,1102055,9154,6,11,478,1,명동
2022-03-21,2022,3,21,1102073,1139,0,11,67,0,동화동
2022-03-21,2022,3,21,1102068,4410,0,11,162,0,중림동
2022-03-21,2022,3,21,1102059,10353,0,11,457,0,광희동
2022-03-21,2022,3,21,1102054,25330,0,11,1171,0,회현동
2022-03-21,2022,3,21,1102052,25908,0,11,1024,0,소공동
2022-03-21,2022,3,21,1102058,2641,0,11,109,0,장충동
2022-03-21,2022,3,21,1102057,3101,0,11,133,0,필동
2022-03-21,2022,3,21,1102055,18734,0,11,781,0,명동
2022-03-21,2022,3,21,1102072,2284,0,11,85,0,청구동
2022-03-21,2022,3,21,1102071,3553,0,11,162,0,약수동
2022-03-21,2022,3,21,1102070,3403,0,11,156,0,다산동
2022-03-21,2022,3,21,1102069,3928,0,11,277,0,신당동
2022-03-21,2022,3,21,1102065,5342,0,11,220,0,신당5동
2022-03-21,2022,3,21,1102060,3643,0,11,172,0,을지로동
2022-03-21,2022,3,21,1102067,3319,0,11,162,0,황학동
2022-03-22,2022,3,22,1102073,1186,1,11,64,0,동화동
2022-03-22,2022,3,22,1102068,4226,1,11,157,0,중림동
2022-03-22,2022,3,22,1102054,25907,1,11,1082,0,회현동
2022-03-22,2022,3,22,1102059,10878,1,11,423,0,광희동
2022-03-22,2022,3,22,1102052,26822,1,11,1030,0,소공동
2022-03-22,2022,3,22,1102058,2933,1,11,127,0,장충동
2022-03-22,2022,3,22,1102057,3243,1,11,117,0,필동
2022-03-22,2022,3,22,1102072,2308,1,11,77,0,청구동
2022-03-22,2022,3,22,1102071,3606,1,11,170,0,약수동
2022-03-22,2022,3,22,1102070,3549,1,11,166,0,다산동
2022-03-22,2022,3,22,1102069,4028,1,11,286,0,신당동
2022-03-22,2022,3,22,1102067,3299,1,11,162,0,황학동
2022-03-22,2022,3,22,1102065,5418,1,11,201,0,신당5동
2022-03-22,2022,3,22,1102060,3799,1,11,169,0,을지로동
2022-03-22,2022,3,22,1102055,19257,1,11,763,0,명동
2022-03-23,2022,3,23,1102073,1195,2,11,59,0,동화동
2022-03-23,2022,3,23,1102068,4270,2,11,159,0,중림동
2022-03-23,2022,3,23,1102054,25493,2,11,1142,0,회현동
2022-03-23,2022,3,23,1102059,10944,2,11,455,0,광희동
2022-03-23,2022,3,23,1102052,26425,2,11,1034,0,소공동
2022-03-23,2022,3,23,1102058,2941,2,11,117,0,장충동
2022-03-23,2022,3,23,1102057,3170,2,11,148,0,필동
2022-03-23,2022,3,23,1102072,2371,2,11,74,0,청구동
2022-03-23,2022,3,23,1102071,3557,2,11,155,0,약수동
2022-03-23,2022,3,23,1102070,3354,2,11,130,0,다산동
2022-03-23,2022,3,23,1102069,3995,2,11,271,0,신당동
2022-03-23,2022,3,23,1102067,3354,2,11,132,0,황학동
2022-03-23,2022,3,23,1102065,5425,2,11,195,0,신당5동
2022-03-23,2022,3,23,1102060,3633,2,11,136,0,을지로동
2022-03-23,2022,3,23,1102055,19123,2,11,865,0,명동
2022-03-24,2022,3,24,1102073,1149,3,11,56,0,동화동
2022-03-24,2022,3,24,1102068,4374,3,11,182,0,중림동
2022-03-24,2022,3,24,1102054,26438,3,11,1093,0,회현동
2022-03-24,2022,3,24,1102059,11813,3,11,439,0,광희동
2022-03-24,2022,3,24,1102052,27541,3,11,1064,0,소공동
2022-03-24,2022,3,24,1102058,2962,3,11,114,0,장충동
2022-03-24,2022,3,24,1102057,3561,3,11,146,0,필동
2022-03-24,2022,3,24,1102072,2334,3,11,77,0,청구동
2022-03-24,2022,3,24,1102071,3739,3,11,146,0,약수동
2022-03-24,2022,3,24,1102070,3647,3,11,159,0,다산동
2022-03-24,2022,3,24,1102069,4090,3,11,290,0,신당동
2022-03-24,2022,3,24,1102067,3415,3,11,169,0,황학동
2022-03-24,2022,3,24,1102065,5628,3,11,212,0,신당5동
2022-03-24,2022,3,24,1102060,4100,3,11,149,0,을지로동
2022-03-24,2022,3,24,1102055,20472,3,11,894,0,명동
2022-03-25,2022,3,25,1102073,1216,4,11,73,0,동화동
2022-03-25,2022,3,25,1102068,4572,4,11,173,0,중림동
2022-03-25,2022,3,25,1102054,27990,4,11,1168,0,회현동
2022-03-25,2022,3,25,1102059,12019,4,11,518,0,광희동
2022-03-25,2022,3,25,1102052,27590,4,11,1153,0,소공동
2022-03-25,2022,3,25,1102058,2993,4,11,120,0,장충동
2022-03-25,2022,3,25,1102057,3537,4,11,144,0,필동
2022-03-25,2022,3,25,1102072,2512,4,11,108,0,청구동
2022-03-25,2022,3,25,1102071,3952,4,11,169,0,약수동
2022-03-25,2022,3,25,1102070,3739,4,11,154,0,다산동
2022-03-25,2022,3,25,1102069,4184,4,11,289,0,신당동
2022-03-25,2022,3,25,1102067,3601,4,11,172,0,황학동
2022-03-25,2022,3,25,1102065,5841,4,11,205,0,신당5동
2022-03-25,2022,3,25,1102060,4048,4,11,156,0,을지로동
2022-03-25,2022,3,25,1102055,19990,4,11,848,0,명동
2022-03-26,2022,3,26,1102073,807,5,11,59,1,동화동
2022-03-26,2022,3,26,1102068,2890,5,11,183,1,중림동
2022-03-26,2022,3,26,1102054,19483,5,11,1074,1,회현동
2022-03-26,2022,3,26,1102059,8620,5,11,365,1,광희동
2022-03-26,2022,3,26,1102052,16860,5,11,720,1,소공동
2022-03-26,2022,3,26,1102058,2810,5,11,165,1,장충동
2022-03-26,2022,3,26,1102057,2169,5,11,95,1,필동
2022-03-26,2022,3,26,1102072,1653,5,11,85,1,청구동
2022-03-26,2022,3,26,1102071,2385,5,11,148,1,약수동
2022-03-26,2022,3,26,1102070,2353,5,11,152,1,다산동
2022-03-26,2022,3,26,1102069,2313,5,11,118,1,신당동
2022-03-26,2022,3,26,1102067,2586,5,11,158,1,황학동
2022-03-26,2022,3,26,1102065,4051,5,11,203,1,신당5동
2022-03-26,2022,3,26,1102060,2727,5,11,135,1,을지로동
2022-03-26,2022,3,26,1102055,12048,5,11,645,1,명동
2022-03-27,2022,3,27,1102073,642,6,11,36,1,동화동
2022-03-27,2022,3,27,1102068,2201,6,11,123,1,중림동
2022-03-27,2022,3,27,1102059,7016,6,11,331,1,광희동
2022-03-27,2022,3,27,1102054,15840,6,11,851,1,회현동
2022-03-27,2022,3,27,1102052,13350,6,11,650,1,소공동
2022-03-27,2022,3,27,1102058,3079,6,11,225,1,장충동
2022-03-27,2022,3,27,1102057,2006,6,11,136,1,필동
2022-03-27,2022,3,27,1102072,1314,6,11,76,1,청구동
2022-03-27,2022,3,27,1102071,1937,6,11,160,1,약수동
